"Item_Weight","Item_Fat_Content_Low Fat","Item_Fat_Content_Regular","Item_Visibility","Item_MRP","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Outlet_Years","Item_Outlet_Sales"
8.195,1,0,0.031452265,94.3462,0,1,0,1,0,0,0,1,0,0,14,925.462
7.09,1,0,0.00721395,47.9034,0,0,1,0,1,0,0,1,0,0,9,583.2408
6.095,1,0,0.081196619,141.4154,0,0,1,1,0,0,0,1,0,0,16,1418.154
19.35,0,1,0.049916364,80.2644,0,0,1,0,1,0,0,1,0,0,6,942.7728
6.15,1,0,0.04627095,99.3384,0,0,1,1,0,0,0,1,0,0,16,2364.9216
17.35,0,1,0.02747716,87.9856,0,1,0,0,0,1,0,0,0,1,28,3251.7672
20.2,0,1,0.104704537,125.2678,0,0,1,1,0,0,1,0,0,0,28,254.3356
17.7,1,0,0.012540003,167.0474,0,0,1,0,1,0,0,1,0,0,9,5895.659
17.85,1,0,0.147023834,93.7436,0,1,0,0,0,1,0,0,1,0,4,1134.5232
9.395,1,0,0.159657596,224.972,0,0,1,0,1,0,0,1,0,0,11,7696.648
15.75,1,0,0.141398626,250.5382,0,0,1,0,1,0,0,1,0,0,6,2775.7202
7.475,1,0,0.148821808,241.2854,0,0,1,0,1,0,0,1,0,0,11,5317.0788
7.075,1,0,0.0218,98.0068,0,1,0,0,0,1,0,0,1,0,4,874.8612
6.445,1,0,0.029691762,92.6436,0,0,1,1,0,0,0,1,0,0,16,1039.9796
19.1,1,0,0.096715523,235.0958,0,0,1,0,1,0,0,1,0,0,9,3038.0454
20.25,0,1,0.014790559,193.6162,0,0,1,0,1,0,0,1,0,0,9,3848.324
15,0,1,0.054378253,59.1904,0,0,1,1,0,0,0,1,0,0,16,527.3136
6.67,0,1,0.123428594,89.1514,0,0,1,1,0,0,0,1,0,0,16,2390.8878
13,0,1,0.029943463,60.222,0,1,0,0,0,1,0,0,0,1,28,1677.816
16.7,0,1,0.052368061,112.7176,1,0,0,0,0,1,0,1,0,0,26,801.6232
7.07,1,0,0.093861144,115.5834,0,0,1,0,1,0,0,1,0,0,11,1267.0174
6.48,1,0,0.033968647,148.0076,0,0,1,0,1,0,0,1,0,0,11,886.8456
19,0,1,0.173154079,228.272,0,0,1,0,0,1,1,0,0,0,15,452.744
13.35,1,0,0.139735226,147.5392,0,0,1,0,1,0,0,1,0,0,11,3877.6192
5.98,1,0,0.043351896,146.6418,0,1,0,0,0,1,0,0,0,1,28,4414.254
9.3,1,0,0.042086652,122.4388,0,1,0,0,0,1,0,0,0,1,28,5448.9072
9.695,0,1,0.12848269,223.9404,0,1,0,1,0,0,0,1,0,0,14,4950.8888
15,1,0,0.049357077,62.6168,0,0,1,0,1,0,0,1,0,0,6,958.752
11.15,0,1,0.008326735,149.9708,0,0,1,0,1,0,0,1,0,0,6,1956.1204
20.85,1,0,0.021362955,103.2306,0,1,0,1,0,0,0,1,0,0,14,2404.2038
9.8,1,0,0.151420934,194.3478,0,0,1,0,0,1,1,0,0,0,15,387.4956
16.35,1,0,0.032511818,165.0842,1,0,0,0,0,1,0,1,0,0,26,994.7052
9.6,0,1,0.022323658,101.299,0,0,1,0,1,0,0,1,0,0,11,1754.383
18,1,0,0.019292355,129.9994,0,1,0,0,0,1,0,0,0,1,28,3340.9844
13.35,1,0,0.048124443,216.7166,0,0,1,0,1,0,0,1,0,0,11,3918.8988
20.7,1,0,0.09261307,76.367,1,0,0,0,0,1,0,1,0,0,26,306.268
15.1,1,0,0.094697274,158.4604,0,1,0,0,0,1,0,0,0,1,28,4278.4308
16.2,1,0,0.035984104,260.6278,0,0,1,0,1,0,0,1,0,0,11,4425.5726
13.8,0,1,0.056596985,230.9984,0,1,0,0,0,1,0,0,0,1,28,9267.936
15.6,1,0,0.2047,76.867,0,0,1,1,0,0,1,0,0,0,28,229.701
21.1,0,1,0.020618324,129.3994,0,1,0,0,0,1,0,0,0,1,28,2055.9904
5.5,1,0,0.04709821,101.3016,0,0,1,1,0,0,0,1,0,0,16,3339.6528
15.1,0,1,0.087584126,221.7456,0,0,1,0,1,0,0,1,0,0,11,6410.3224
15.7,0,1,0.038078899,122.9046,0,0,1,0,1,0,0,1,0,0,6,1992.0736
7.895,0,1,0.095102092,104.4332,0,0,1,0,1,0,0,1,0,0,6,2870.9296
17.2,0,1,0.011953902,164.5184,0,1,0,0,0,1,0,0,0,1,28,2807.0128
17.35,0,1,0.062799379,88.183,1,0,0,0,0,1,0,1,0,0,26,539.298
7.285,1,0,0.031125709,174.3054,1,0,0,0,0,1,0,1,0,0,26,4377.635
20.25,1,0,0.026005891,180.9976,0,0,1,0,1,0,0,1,0,0,11,2716.464
18.75,1,0,0.09246392,190.9504,0,0,1,1,0,0,1,0,0,0,28,383.5008
15.85,1,0,0.107765165,59.5904,0,1,0,1,0,0,0,1,0,0,14,703.0848
6.17,1,0,0.010647477,66.3826,0,1,0,1,0,0,0,1,0,0,14,1937.478
19.5,1,0,0.015749341,182.2608,0,1,0,1,0,0,0,1,0,0,14,3307.6944
19.2,1,0,0.077628053,197.611,0,1,0,1,0,0,0,1,0,0,14,3142.576
16.7,1,0,0.0766,181.2292,0,1,0,0,0,1,0,0,1,0,4,2554.0088
20.85,0,1,0.056695731,104.0648,0,1,0,0,0,1,0,0,1,0,4,1869.5664
14.5,0,1,0.063993068,260.4594,0,0,1,0,1,0,0,1,0,0,11,5494.8474
11.395,0,1,0.069529262,233.1616,1,0,0,0,0,1,0,1,0,0,26,6093.4016
7.97,1,0,0.034452949,174.0422,0,0,1,1,0,0,0,1,0,0,16,2586.633
7.71,0,1,0.06670068,55.2956,0,1,0,1,0,0,0,1,0,0,14,1255.6988
19.25,0,1,0.034699737,141.7496,0,0,1,1,0,0,0,1,0,0,16,4093.3384
7.075,1,0,0.058346939,142.2128,0,0,1,1,0,0,0,1,0,0,16,3163.8816
19.35,0,1,0.065203103,166.0816,0,1,0,0,0,1,0,0,0,1,28,5033.448
11.6,0,1,0.078929571,79.9276,0,0,1,1,0,0,0,1,0,0,16,1137.1864
8.985,1,0,0.182514881,98.77,0,1,0,0,0,1,0,0,0,1,28,2696.49
12.1,1,0,0.016895293,178.566,0,1,0,0,0,1,0,0,1,0,4,898.83
10,1,0,0.073379745,118.244,0,0,1,1,0,0,0,1,0,0,16,2756.412
14.35,1,0,0.08075758,81.896,0,0,1,0,1,0,0,1,0,0,11,878.856
10.395,1,0,0.112271498,58.222,0,1,0,1,0,0,0,1,0,0,14,659.142
17.7,1,0,0.153741385,182.6292,0,0,1,1,0,0,1,0,0,0,28,182.4292
8.1,1,0,0.127929521,211.4902,1,0,0,0,0,1,0,1,0,0,26,3610.6334
8.05,0,1,0.07838564,256.4646,0,0,1,0,1,0,0,1,0,0,9,5153.292
9.195,0,1,0.078502143,108.7596,0,0,1,0,1,0,0,1,0,0,6,2588.6304
20.7,0,1,0.047684831,212.5876,0,1,0,0,0,1,0,0,1,0,4,1286.3256
15.7,0,1,0.123159656,110.1544,0,0,1,0,1,0,0,1,0,0,6,1230.3984
15.1,0,1,0.0886,60.2194,0,1,0,0,0,1,0,0,0,1,28,1733.7432
18.35,1,0,0.053392944,193.8162,0,0,1,1,0,0,1,0,0,0,28,384.8324
16.5,1,0,0.036715907,180.0318,0,0,1,0,1,0,0,1,0,0,11,3969.4996
9,1,0,0.065236932,176.437,0,0,1,0,1,0,0,1,0,0,9,7763.228
6.785,0,1,0.041947547,41.2112,1,0,0,0,0,1,0,1,0,0,26,809.6128
19.5,1,0,0.082888496,178.6002,0,1,0,0,0,1,0,0,1,0,4,1253.7014
7.575,1,0,0.055390121,195.2768,0,0,1,1,0,0,0,1,0,0,16,5715.2272
18.2,0,1,0.012194556,57.7904,1,0,0,0,0,1,0,1,0,0,26,1464.76
16.75,1,0,0.060495243,169.8106,1,0,0,0,0,1,0,1,0,0,26,3251.1014
7.47,0,1,0.118,214.3218,0,0,1,0,1,0,0,1,0,0,9,4274.436
20.35,0,1,0.014753811,231.7958,0,1,0,0,0,1,0,0,0,1,28,5375.0034
18.2,1,0,0.160707489,38.019,0,1,0,0,0,1,0,0,0,1,28,1318.284
13.85,0,1,0.085622362,119.4124,0,1,0,0,0,1,0,0,1,0,4,2251.7356
6.635,0,1,0.046350909,37.4506,0,0,1,0,1,0,0,1,0,0,6,1176.4686
6.11,0,1,0.102920886,130.4968,0,0,1,1,0,0,0,1,0,0,16,3523.4136
15.25,1,0,0.026604781,86.2198,0,0,1,0,1,0,0,1,0,0,9,610.5386
15.85,1,0,0.1424,96.4094,0,0,1,0,1,0,0,1,0,0,9,1237.7222
15.2,1,0,0.031860325,235.1248,0,0,1,0,0,1,1,0,0,0,15,474.0496
14.65,0,1,0.0869,52.6666,0,1,0,0,0,1,0,0,0,1,28,717.7324
20.75,1,0,0.021250002,150.5024,0,0,1,1,0,0,0,1,0,0,16,2580.6408
10.195,1,0,0.159936948,143.2154,0,0,1,1,0,0,0,1,0,0,16,2552.6772
7.605,1,0,0.129503146,164.021,0,0,1,0,1,0,0,1,0,0,11,3914.904
18,0,1,0.142688846,88.5514,0,0,1,1,0,0,0,1,0,0,16,796.9626
13.35,1,0,0.179484411,228.9352,0,0,1,1,0,0,1,0,0,0,28,916.1408
18.35,1,0,0.089163056,191.3504,0,0,1,0,1,0,0,1,0,0,11,3259.7568
6.59,1,0,0.105761491,84.8908,0,1,0,1,0,0,0,1,0,0,14,1677.816
13.8,0,1,0.056960814,230.0984,0,1,0,1,0,0,0,1,0,0,14,3707.1744
21.2,0,1,0.00704098,173.5738,0,0,1,1,0,0,0,1,0,0,16,2954.1546
10.5,0,1,0.011026594,166.4842,0,1,0,0,0,1,0,0,1,0,4,2652.5472
8.97,1,0,0.093203257,52.7956,0,0,1,0,1,0,0,1,0,0,11,1037.3164
10.895,1,0,0.026916794,50.9666,0,1,0,0,0,1,0,0,0,1,28,717.7324
10.6,1,0,0.035264298,86.1224,0,0,1,0,1,0,0,1,0,0,11,426.112
13.65,1,0,0.015908424,231.1668,0,0,1,0,1,0,0,1,0,0,9,6911.004
19,1,0,0.017719277,211.0244,0,0,1,1,0,0,0,1,0,0,16,3811.0392
15.6,0,1,0.035334201,115.3518,0,1,0,0,0,1,0,0,0,1,28,2277.036
6.8,1,0,0.065652494,48.9034,0,0,1,1,0,0,1,0,0,0,28,48.6034
6.865,1,0,0.056919038,212.8218,0,1,0,1,0,0,0,1,0,0,14,5770.4886
10.8,0,1,0.048143292,40.2138,0,0,1,1,0,0,0,1,0,0,16,690.4346
16.7,1,0,0.022047313,110.2886,1,0,0,0,0,1,0,1,0,0,26,1890.2062
18.85,1,0,0.090427268,126.2336,0,1,0,0,0,1,0,0,0,1,28,3195.84
15.15,1,0,0.027779254,150.1708,0,0,1,1,0,0,0,1,0,0,16,1504.708
10.5,1,0,0.011,238.3248,0,0,1,0,0,1,1,0,0,0,15,711.0744
17.6,1,0,0.008033611,174.2422,0,1,0,0,0,1,0,0,1,0,4,4311.055
19.35,1,0,0.033088472,175.4738,0,0,1,1,0,0,0,1,0,0,16,521.3214
15.7,1,0,0.160663021,59.4562,0,0,1,1,0,0,0,1,0,0,16,829.5868
18.1,1,0,0.178975721,155.5288,0,0,1,0,1,0,0,1,0,0,6,1571.288
10.195,0,1,0.017627888,239.6538,0,0,1,0,1,0,0,1,0,0,9,2403.538
10.6,1,0,0.0194158,41.6454,0,0,1,1,0,0,1,0,0,0,28,83.8908
6.655,1,0,0.016993225,211.0586,0,0,1,0,1,0,0,1,0,0,11,844.2344
19,1,0,0.027139013,127.3336,0,0,1,0,1,0,0,1,0,0,6,2940.1728
7.075,1,0,0.03777249,98.0068,0,0,1,0,0,1,1,0,0,0,15,291.6204
13.15,1,0,0.036746479,181.2976,0,0,1,0,1,0,0,1,0,0,11,3259.7568
20.1,0,1,0.022460102,226.8036,0,1,0,1,0,0,0,1,0,0,14,3415.554
20.35,0,1,0.0301,256.7672,0,1,0,0,0,1,0,0,1,0,4,5624.6784
18.85,1,0,0.05213575,190.1846,0,1,0,1,0,0,0,1,0,0,14,6687.961
16.35,0,1,0.062508438,227.1062,0,1,0,1,0,0,0,1,0,0,14,5642.655
11.3,1,0,0.007309544,196.2426,0,1,0,0,0,1,0,0,1,0,4,4943.565
17.5,1,0,0.015623754,182.6266,0,1,0,0,0,1,0,0,1,0,4,3135.2522
18,0,1,0.142978223,87.4514,0,0,1,0,1,0,0,1,0,0,11,796.9626
7.935,1,0,0.017191055,51.535,0,0,1,0,1,0,0,1,0,0,11,848.895
5.765,1,0,0.143592939,37.3164,0,0,1,1,0,0,1,0,0,0,28,38.6164
20.25,0,1,0.011995271,184.5924,0,0,1,1,0,0,0,1,0,0,16,4997.4948
15.5,0,1,0.15717236,149.1418,0,1,0,1,0,0,0,1,0,0,14,588.5672
17.25,1,0,0.061393095,91.812,0,0,1,1,0,0,1,0,0,0,28,372.848
5.86,0,1,0.264124669,155.7314,0,0,1,1,0,0,1,0,0,0,28,155.1314
15.35,1,0,0.020310046,218.0508,1,0,0,0,0,1,0,1,0,0,26,3038.7112
10.1,1,0,0.054630834,200.2084,0,0,1,1,0,0,0,1,0,0,16,1587.2672
16.7,0,1,0.052517969,115.4176,0,0,1,0,1,0,0,1,0,0,11,687.1056
20.7,0,1,0.047565208,213.4876,0,1,0,1,0,0,0,1,0,0,14,1929.4884
16,1,0,0.060797393,223.8404,1,0,0,0,0,1,0,1,0,0,26,3600.6464
14,1,0,0.041291169,180.7634,0,0,1,1,0,0,0,1,0,0,16,2181.1608
12.85,1,0,0.022604051,181.4318,0,0,1,1,0,0,0,1,0,0,16,3428.2042
20.85,0,1,0.056580228,105.6648,0,0,1,0,1,0,0,1,0,0,11,623.1888
12.35,1,0,0.164196823,120.5124,0,1,0,1,0,0,0,1,0,0,14,2133.2232
6.85,1,0,0.022976497,261.6594,0,1,0,0,0,1,0,0,1,0,4,3401.5722
10.3,1,0,0.027310252,101.0042,0,0,1,0,1,0,0,1,0,0,9,1289.6546
8.895,0,1,0.141975462,49.6008,0,0,1,1,0,0,1,0,0,0,28,50.6008
8.775,1,0,0.107,45.9428,1,0,0,0,0,1,0,1,0,0,26,790.9704
18.85,1,0,0.01619866,129.2626,0,0,1,0,1,0,0,1,0,0,6,3147.9024
19.5,1,0,0.014205168,56.7614,0,1,0,0,0,1,0,0,0,1,28,2486.763
14.85,1,0,0.09344495,141.0812,0,0,1,0,1,0,0,1,0,0,9,1139.8496
20.5,0,1,0.019199733,84.3592,0,0,1,1,0,0,0,1,0,0,16,1816.3024
7.84,0,1,0.154120252,51.935,0,1,0,0,0,1,0,0,1,0,4,199.74
18.25,1,0,0.089004389,196.7452,0,0,1,0,1,0,0,1,0,0,11,978.726
10.3,0,1,0.011117041,85.854,1,0,0,0,0,1,0,1,0,0,26,2683.174
12.5,1,0,0.103422709,169.9448,0,0,1,0,1,0,0,1,0,0,9,2897.5616
20.35,1,0,0.089035961,260.5594,0,1,0,0,0,1,0,0,0,1,28,9158.079
20.25,0,1,0.102723919,93.212,0,0,1,1,0,0,0,1,0,0,16,1957.452
16.75,0,1,0.024733134,40.2822,0,1,0,0,0,1,0,0,0,1,28,1296.3126
15,1,0,0.044871033,140.3838,1,0,0,0,0,1,0,1,0,0,26,2528.7084
8.325,1,0,0.029760052,38.7138,1,0,0,0,0,1,0,1,0,0,26,284.2966
15.85,1,0,0.078999287,38.6506,0,0,1,0,1,0,0,1,0,0,6,759.012
13.1,1,0,0.020870744,117.3782,0,0,1,1,0,0,0,1,0,0,16,1787.673
6.26,1,0,0.031599715,111.3228,0,0,1,0,1,0,0,1,0,0,6,2431.5016
17.25,1,0,0.042413704,173.1764,0,1,0,0,0,1,0,0,1,0,4,4466.1864
5.765,1,0,0.072284689,119.9098,0,0,1,0,1,0,0,1,0,0,9,2048.6666
13.6,1,0,0.009984847,175.437,1,0,0,0,0,1,0,1,0,0,26,1940.807
10.5,1,0,0.052852621,88.783,0,0,1,0,1,0,0,1,0,0,6,2067.309
7.975,1,0,0.014660821,85.125,0,0,1,0,1,0,0,1,0,0,11,2663.2
12.65,0,1,0.076354362,192.1846,0,1,0,0,0,1,0,0,1,0,4,1146.5076
12.3,1,0,0.076709639,247.846,0,0,1,0,1,0,0,1,0,0,11,3448.844
5.985,1,0,0.005677876,184.8924,0,0,1,0,1,0,0,1,0,0,11,1665.8316
16.85,1,0,0.0334,184.7266,0,1,0,0,0,1,0,0,0,1,28,8114.7704
15.15,0,1,0.012282366,132.5284,0,1,0,1,0,0,0,1,0,0,14,1713.7692
12.35,1,0,0.026681262,56.4246,0,0,1,1,0,0,0,1,0,0,16,810.9444
14.3,1,0,0.127541722,84.9224,0,0,1,1,0,0,0,1,0,0,16,1193.1136
8.695,1,0,0.119513002,93.4094,0,0,1,0,1,0,0,1,0,0,9,856.8846
16.35,1,0,0.054463442,163.8842,0,0,1,0,0,1,1,0,0,0,15,165.7842
6.135,0,1,0.0765,151.3366,0,0,1,0,1,0,0,1,0,0,11,1057.9562
19.5,1,0,0.015756784,185.0608,0,0,1,0,1,0,0,1,0,0,11,2205.1296
9.5,0,1,0.010907967,182.3608,1,0,0,0,0,1,0,1,0,0,26,2940.1728
8.895,1,0,0.07543556,235.8616,0,0,1,0,1,0,0,1,0,0,9,3046.7008
18.25,1,0,0.0857,196.8452,0,0,1,1,0,0,0,1,0,0,16,3327.6684
21.35,1,0,0.115194717,258.3278,0,0,1,0,0,1,1,0,0,0,15,520.6556
19.7,1,0,0.066922802,174.837,0,0,1,0,1,0,0,1,0,0,9,2999.429
13.35,1,0,0.064636203,90.0804,0,1,0,0,0,1,0,0,0,1,28,2113.2492
16.6,1,0,0.103195401,117.8466,0,0,1,0,1,0,0,1,0,0,11,942.7728
13.1,1,0,0.13121032,74.0354,0,0,1,1,0,0,1,0,0,0,28,75.2354
10.895,1,0,0.035747522,133.6284,0,0,1,1,0,0,0,1,0,0,16,1581.9408
15.85,0,1,0.192650072,37.4506,0,0,1,1,0,0,1,0,0,0,28,37.9506
15.7,1,0,0.098031771,151.3024,0,0,1,1,0,0,1,0,0,0,28,151.8024
8,0,1,0.030118338,248.8092,0,1,0,0,0,1,0,0,0,1,28,3486.1288
8.51,1,0,0.016201845,195.2478,0,0,1,0,1,0,0,1,0,0,6,4262.4516
14.15,1,0,0.05837308,243.9828,0,0,1,0,0,1,1,0,0,0,15,731.0484
6.65,1,0,0.087652908,128.8678,0,0,1,0,1,0,0,1,0,0,9,1398.8458
15.25,0,1,0.065999008,177.966,0,1,0,1,0,0,0,1,0,0,14,2336.958
18.25,1,0,0.088750333,196.5452,1,0,0,0,0,1,0,1,0,0,26,2348.9424
15.5,0,1,0.100277876,196.8768,0,1,0,0,0,1,0,0,0,1,28,7094.7648
16,0,1,0.099252438,87.4856,0,0,1,0,1,0,0,1,0,0,9,1054.6272
19.2,1,0,0.0398,127.831,0,0,1,0,1,0,0,1,0,0,11,1298.31
12.15,1,0,0.0164,117.815,0,0,1,0,1,0,0,1,0,0,6,2330.3
8.895,1,0,0.026384672,208.9954,0,1,0,1,0,0,0,1,0,0,14,4584.6988
10.895,1,0,0.228993134,263.4568,0,0,1,0,0,1,1,0,0,0,15,527.3136
16,0,1,0.065431917,76.1986,0,0,1,0,1,0,0,1,0,0,6,1869.5664
10.895,1,0,0.026749991,106.928,0,1,0,0,0,1,0,0,0,1,28,2876.256
9.195,1,0,0.0873,43.6744,0,1,0,0,0,1,0,0,1,0,4,407.4696
11.35,0,1,0.043333912,201.0742,0,1,0,0,0,1,0,0,1,0,4,2189.8162
10,1,0,0.089656812,144.0102,0,0,1,0,1,0,0,1,0,0,6,1603.9122
9.395,1,0,0.039954281,82.4908,0,0,1,0,1,0,0,1,0,0,9,2013.3792
15.2,1,0,0.087854925,95.9752,0,0,1,1,0,0,1,0,0,0,28,95.8752
20.75,1,0,0.149404057,192.8478,0,0,1,0,0,1,1,0,0,0,15,774.9912
9.8,1,0,0.0268952,128.402,0,0,1,0,1,0,0,1,0,0,11,2403.538
5.695,1,0,0.065857092,258.5646,0,1,0,0,0,1,0,0,1,0,4,4380.2982
18.2,1,0,0.161817014,37.819,0,0,1,0,1,0,0,1,0,0,11,219.714
19.35,0,1,0.082197959,49.2034,1,0,0,0,0,1,0,1,0,0,26,729.051
18.35,1,0,0.015335349,106.6938,0,0,1,0,1,0,0,1,0,0,11,1393.5194
6.36,1,0,0.00599072,163.6526,0,0,1,0,1,0,0,1,0,0,11,5262.4832
9.8,1,0,0.013898123,46.506,0,1,0,0,0,1,0,0,1,0,4,372.848
20.7,0,1,0.078912473,99.9042,0,1,0,0,0,1,0,0,0,1,28,3273.7386
9.895,1,0,0.059776237,231.7642,0,1,0,0,0,1,0,0,0,1,28,5344.3766
6.635,0,1,0.0481,39.7506,1,0,0,0,0,1,0,1,0,0,26,303.6048
18.1,1,0,0.297883712,156.7288,0,0,1,0,0,1,1,0,0,0,15,314.2576
8.93,1,0,0.022059594,56.0614,0,0,1,0,0,1,1,0,0,0,15,276.307
8.3,1,0,0.03532494,38.9506,1,0,0,0,0,1,0,1,0,0,26,721.0614
8.895,1,0,0.124967595,112.7544,0,0,1,0,1,0,0,1,0,0,11,3467.4864
16.35,0,1,0.062411404,225.9062,0,0,1,1,0,0,0,1,0,0,16,5416.9488
8.6,1,0,0.032754431,140.5154,0,1,0,0,0,1,0,0,1,0,4,283.6308
5.825,1,0,0.160178832,160.2894,0,0,1,1,0,0,1,0,0,0,28,323.5788
19,0,1,0.104035148,227.772,0,0,1,0,1,0,0,1,0,0,6,5206.556
7.56,1,0,0.06390019,157.263,0,0,1,0,1,0,0,1,0,0,11,2503.408
12.6,0,1,0.062648111,104.899,1,0,0,0,0,1,0,1,0,0,26,1960.781
15.6,1,0,0.111685868,184.7924,0,0,1,0,0,1,1,0,0,0,15,370.1848
8.71,1,0,0.233039817,49.5376,0,0,1,0,0,1,1,0,0,0,15,95.8752
18.1,1,0,0.17824575,158.1288,0,1,0,1,0,0,0,1,0,0,14,3299.7048
13.35,1,0,0.140241213,150.2392,0,0,1,0,1,0,0,1,0,0,6,2684.5056
16.6,1,0,0.1189,173.3738,0,0,1,1,0,0,0,1,0,0,16,2085.2856
6.695,1,0,0.033935576,221.9456,0,0,1,0,1,0,0,1,0,0,9,2210.456
17.7,0,1,0.016516275,47.4034,0,1,0,0,0,1,0,0,0,1,28,2187.153
16.6,1,0,0.026537206,57.2614,0,0,1,1,0,0,0,1,0,0,16,1049.9666
15.35,1,0,0.015673267,145.047,0,0,1,0,1,0,0,1,0,0,9,2719.793
19.7,1,0,0.089083914,54.593,0,0,1,0,0,1,1,0,0,0,15,56.593
14.3,1,0,0.131152799,78.6328,0,0,1,0,1,0,0,1,0,0,6,231.6984
13,0,1,0.083109455,195.8426,0,1,0,0,0,1,0,0,0,1,28,5734.5354
10,1,0,0.045818773,138.718,1,0,0,0,0,1,0,1,0,0,26,1398.18
14.8,1,0,0.044869794,76.467,0,0,1,0,1,0,0,1,0,0,9,1531.34
19.5,0,1,0.0237,160.692,0,0,1,1,0,0,1,0,0,0,28,319.584
8.71,0,1,0.04605781,43.8744,0,1,0,1,0,0,0,1,0,0,14,633.8416
12.15,1,0,0.030815427,252.0698,0,0,1,0,0,1,1,0,0,0,15,1014.6792
17.85,1,0,0.01806055,97.0094,0,0,1,0,1,0,0,1,0,0,11,2094.6068
9.5,0,1,0.035205866,171.3448,0,1,0,1,0,0,0,1,0,0,14,2386.2272
11.8,0,1,0.076705948,34.7558,0,0,1,0,1,0,0,1,0,0,9,780.9834
14.1,1,0,0.089677773,139.8496,0,0,1,1,0,0,0,1,0,0,16,1693.7952
13.1,1,0,0.132327406,168.4158,0,0,1,1,0,0,1,0,0,0,28,334.2316
19.35,0,1,0.065520388,168.3816,0,0,1,1,0,0,0,1,0,0,16,1342.2528
19.75,1,0,0.012518707,190.6872,0,0,1,0,1,0,0,1,0,0,6,4916.2672
10.3,0,1,0.050353695,78.696,0,0,1,0,1,0,0,1,0,0,6,1757.712
17.75,1,0,0.110762642,108.5912,0,1,0,0,0,1,0,0,0,1,28,1637.868
9.395,1,0,0.045050674,84.925,0,1,0,0,0,1,0,0,0,1,28,1747.725
10.8,1,0,0.083016832,193.4504,0,0,1,0,1,0,0,1,0,0,6,2876.256
17.75,0,1,0.0309,139.9838,0,0,1,0,1,0,0,1,0,0,11,1966.7732
8.575,1,0,0.023983258,106.328,0,1,0,0,0,1,0,0,1,0,4,958.752
19.1,1,0,0.075836522,40.2138,0,0,1,0,0,1,1,0,0,0,15,81.2276
20.7,0,1,0.100330684,123.4388,0,1,0,1,0,0,0,1,0,0,14,1238.388
9.695,1,0,0.051778173,157.892,0,0,1,1,0,0,1,0,0,0,28,319.584
6.785,0,1,0.022970468,211.0928,0,0,1,0,1,0,0,1,0,0,9,4418.2488
6.57,1,0,0.066014596,259.7278,1,0,0,0,0,1,0,1,0,0,26,2863.6058
5.78,0,1,0.07429945,264.9568,0,0,1,0,1,0,0,1,0,0,11,1845.5976
6.92,0,1,0.131128467,93.1804,0,1,0,1,0,0,0,1,0,0,14,1561.9668
20.25,0,1,0.014816356,194.1162,0,1,0,1,0,0,0,1,0,0,14,3848.324
13.65,1,0,0.049318315,149.005,0,0,1,0,1,0,0,1,0,0,11,2097.27
13.5,0,1,0.017960492,81.596,0,0,1,0,1,0,0,1,0,0,6,639.168
16.5,1,0,0.035801238,92.612,0,1,0,0,0,1,0,0,1,0,4,559.272
16.7,0,1,0.038606365,146.5102,0,0,1,0,1,0,0,1,0,0,11,2770.3938
8.68,1,0,0.008871687,99.7384,0,1,0,0,0,1,0,0,1,0,4,295.6152
8.365,1,0,0.125793938,36.2506,0,0,1,1,0,0,1,0,0,0,28,37.9506
7.235,1,0,0.058369013,115.2834,0,1,0,0,0,1,0,0,1,0,4,1267.0174
16.75,0,1,0.024,39.3822,0,0,1,1,0,0,0,1,0,0,16,353.5398
15.35,1,0,0.073269336,92.112,0,0,1,0,1,0,0,1,0,0,9,1118.544
10.8,1,0,0.049677651,245.9144,1,0,0,0,0,1,0,1,0,0,26,4655.2736
6.26,1,0,0.031470832,110.2228,0,1,0,1,0,0,0,1,0,0,14,1547.3192
5.63,0,1,0.024579432,105.3306,0,1,0,1,0,0,0,1,0,0,14,1045.306
6.92,0,1,0.131665479,91.8804,0,0,1,0,1,0,0,1,0,0,6,275.6412
12.15,1,0,0.015523707,212.0928,0,1,0,0,0,1,0,0,1,0,4,2735.1064
16.6,1,0,0.122475364,175.5738,0,0,1,0,1,0,0,1,0,0,11,347.5476
9.195,1,0,0.107891398,182.7634,0,0,1,1,0,0,0,1,0,0,16,3817.0314
19,1,0,0.128065918,104.3622,0,0,1,0,1,0,0,1,0,0,9,1905.5196
9.395,1,0,0.045361705,83.825,0,0,1,0,1,0,0,1,0,0,11,665.8
9.8,1,0,0.090390357,192.1478,1,0,0,0,0,1,0,1,0,0,26,2324.9736
12.6,1,0,0.087029712,109.2228,0,1,0,0,0,1,0,0,0,1,28,3205.1612
18.85,1,0,0.052054819,189.1846,0,0,1,1,0,0,0,1,0,0,16,2101.9306
9.13,1,0,0.051952573,152.3024,0,0,1,0,1,0,0,1,0,0,11,1821.6288
9,0,1,0.050786366,152.2024,0,0,1,0,1,0,0,1,0,0,6,3643.2576
17.1,1,0,0.067141355,114.586,0,0,1,0,1,0,0,1,0,0,9,2942.836
6.715,0,1,0.121485195,40.2454,1,0,0,0,0,1,0,1,0,0,26,587.2356
